SessionID,Name,Description,Severity,Line,Column,ParentFile,TopLevelCategory,Code
332fb598-8008-4bf0-bdad-189f92dd9d6b,WarningPeriodsHandledAsVarchar,"** MSC-WARNING - MSCEWI2053 - SNOWFLAKE DOES NOT SUPPORT THE PERIOD DATATYPE, ALL PERIODS ARE HANDLED AS VARCHAR INSTEAD **",Low,0,0,02-views.sql,No category specified,MSCEWI2053
332fb598-8008-4bf0-bdad-189f92dd9d6b,WarningPeriodsHandledAsVarchar,"** MSC-WARNING - MSCEWI2053 - SNOWFLAKE DOES NOT SUPPORT THE PERIOD DATATYPE, ALL PERIODS ARE HANDLED AS VARCHAR INSTEAD **",Low,0,0,02-views.sql,No category specified,MSCEWI2053
332fb598-8008-4bf0-bdad-189f92dd9d6b,WarningPeriodsHandledAsVarchar,"** MSC-WARNING - MSCEWI2053 - SNOWFLAKE DOES NOT SUPPORT THE PERIOD DATATYPE, ALL PERIODS ARE HANDLED AS VARCHAR INSTEAD **",Low,0,0,02-views.sql,No category specified,MSCEWI2053
332fb598-8008-4bf0-bdad-189f92dd9d6b,WarningPeriodsHandledAsVarchar,"** MSC-WARNING - MSCEWI2053 - SNOWFLAKE DOES NOT SUPPORT THE PERIOD DATATYPE, ALL PERIODS ARE HANDLED AS VARCHAR INSTEAD **",Low,43,0,01-tables.sql,No category specified,MSCEWI2053
332fb598-8008-4bf0-bdad-189f92dd9d6b,WarningPeriodsHandledAsVarchar,"** MSC-WARNING - MSCEWI2053 - SNOWFLAKE DOES NOT SUPPORT THE PERIOD DATATYPE, ALL PERIODS ARE HANDLED AS VARCHAR INSTEAD **",Low,101,0,01-tables.sql,No category specified,MSCEWI2053
332fb598-8008-4bf0-bdad-189f92dd9d6b,WarningPeriodsHandledAsVarchar,"** MSC-WARNING - MSCEWI2053 - SNOWFLAKE DOES NOT SUPPORT THE PERIOD DATATYPE, ALL PERIODS ARE HANDLED AS VARCHAR INSTEAD **",Low,639,0,01-tables.sql,No category specified,MSCEWI2053
332fb598-8008-4bf0-bdad-189f92dd9d6b,WarningPeriodsHandledAsVarchar,"** MSC-WARNING - MSCEWI2053 - SNOWFLAKE DOES NOT SUPPORT THE PERIOD DATATYPE, ALL PERIODS ARE HANDLED AS VARCHAR INSTEAD **",Low,702,0,01-tables.sql,No category specified,MSCEWI2053
332fb598-8008-4bf0-bdad-189f92dd9d6b,UnsupportedPrimaryIndex,** MSC-WARNING - MSCEWI2065 - NON UNIQUE PRIMARY INDEX IS NOT SUPPORTED IN SNOWFLAKE **,Low,94,0,01-tables.sql,No category specified,MSCEWI2065
332fb598-8008-4bf0-bdad-189f92dd9d6b,UnsupportedPrimaryIndex,** MSC-WARNING - MSCEWI2065 - NON UNIQUE PRIMARY INDEX IS NOT SUPPORTED IN SNOWFLAKE **,Low,434,0,01-tables.sql,No category specified,MSCEWI2065
332fb598-8008-4bf0-bdad-189f92dd9d6b,UnsupportedPrimaryIndex,** MSC-WARNING - MSCEWI2065 - NON UNIQUE PRIMARY INDEX IS NOT SUPPORTED IN SNOWFLAKE **,Low,544,0,01-tables.sql,No category specified,MSCEWI2065
332fb598-8008-4bf0-bdad-189f92dd9d6b,UnsupportedPrimaryIndex,** MSC-WARNING - MSCEWI2065 - NON UNIQUE PRIMARY INDEX IS NOT SUPPORTED IN SNOWFLAKE **,Low,632,0,01-tables.sql,No category specified,MSCEWI2065
332fb598-8008-4bf0-bdad-189f92dd9d6b,UnsupportedPrimaryIndex,** MSC-WARNING - MSCEWI2065 - NON UNIQUE PRIMARY INDEX IS NOT SUPPORTED IN SNOWFLAKE **,Low,643,0,01-tables.sql,No category specified,MSCEWI2065
332fb598-8008-4bf0-bdad-189f92dd9d6b,UnsupportedPrimaryIndex,** MSC-WARNING - MSCEWI2065 - NON UNIQUE PRIMARY INDEX IS NOT SUPPORTED IN SNOWFLAKE **,Low,654,0,01-tables.sql,No category specified,MSCEWI2065
332fb598-8008-4bf0-bdad-189f92dd9d6b,UnsupportedPrimaryIndex,** MSC-WARNING - MSCEWI2065 - NON UNIQUE PRIMARY INDEX IS NOT SUPPORTED IN SNOWFLAKE **,Low,666,0,01-tables.sql,No category specified,MSCEWI2065
332fb598-8008-4bf0-bdad-189f92dd9d6b,UnsupportedPrimaryIndex,** MSC-WARNING - MSCEWI2065 - NON UNIQUE PRIMARY INDEX IS NOT SUPPORTED IN SNOWFLAKE **,Low,688,0,01-tables.sql,No category specified,MSCEWI2065
332fb598-8008-4bf0-bdad-189f92dd9d6b,UnsupportedPrimaryIndex,** MSC-WARNING - MSCEWI2065 - NON UNIQUE PRIMARY INDEX IS NOT SUPPORTED IN SNOWFLAKE **,Low,706,0,01-tables.sql,No category specified,MSCEWI2065
332fb598-8008-4bf0-bdad-189f92dd9d6b,UnsupportedPrimaryIndex,** MSC-WARNING - MSCEWI2065 - NON UNIQUE PRIMARY INDEX IS NOT SUPPORTED IN SNOWFLAKE **,Low,719,0,01-tables.sql,No category specified,MSCEWI2065
332fb598-8008-4bf0-bdad-189f92dd9d6b,UnsupportedPrimaryIndex,** MSC-WARNING - MSCEWI2065 - NON UNIQUE PRIMARY INDEX IS NOT SUPPORTED IN SNOWFLAKE **,Low,731,0,01-tables.sql,No category specified,MSCEWI2065
332fb598-8008-4bf0-bdad-189f92dd9d6b,UnsupportedPrimaryIndex,** MSC-WARNING - MSCEWI2065 - NON UNIQUE PRIMARY INDEX IS NOT SUPPORTED IN SNOWFLAKE **,Low,743,0,01-tables.sql,No category specified,MSCEWI2065
